yearmonth,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
2019-01-01,0.959647290909311,0.3308958325976644,2.6748881519597818e-12,3.099855841307876e-12,2.236946580660287e-12,0.0,3.46406868434093e-14,0.7027040614484402,1.5396427554346164,3.5922648292411806e-12,5.900699529687303e-12,0.24397151408185286,0.5080452392144276,1.1078416775524986e-12,0.0,6.021538627963563e-13,4.2720058244486055e-12,7.749713791429647e-12,0.0,0.0,0.0,2.177119815536307e-12,1.2209752040795093e-12,5.0857427668607626e-12,1.301774329607805e-13,0.009229129444519178,0.0685925695267531,0.0,2.286867531280101e-12,0.06546385865559647,0.9082602691371345,0.12327323727650293,4.45192309883255e-12,1.1023194374437315e-12,0.0,0.0,0.0,1.7240664841947083e-13,0.0,1.3323443536590248e-12,4.5369136832812405e-13,0.0,0.0,0.0,5.657146667347595e-12,8.405745836794627e-12,0.9072538899417045,4.303558319440365e-12
2019-02-01,-0.40032290043807917,-0.32105838892584193,1.8110432530265947e-12,4.021541059689126e-12,1.2136313582247238e-12,0.0,1.0330070291868692e-14,0.5091128359961301,0.6841487023748695,4.609543364955496e-13,2.3502786262313835e-12,0.20199137824233204,0.3573772116716317,6.726750905426681e-13,0.0,2.7027974910248666e-13,6.557765398415571e-13,1.029365143741679e-12,0.0,0.0,0.0,5.949754255355106e-13,8.08472942997844e-13,2.4115493871029907e-12,8.561331656629923e-14,-0.08029342616731684,0.05950198802320751,-0.0,5.451253998981637e-13,0.04299840162618514,0.5392795348001735,0.14589933778927877,2.99060482975011e-12,8.803969041965529e-13,0.0,0.0,0.0,8.782980202501344e-14,0.0,5.554789148185662e-13,2.3351761605124034e-13,-0.0,0.0,0.0,-6.894244799614952e-13,2.69093032307776e-12,0.2965171250053376,4.1968585263963893e-13
2019-03-01,0.6247292587118194,0.11000050651219653,3.720595134878903e-12,2.536603763408224e-12,-4.757903394729014e-13,0.0,-1.3721647254863173e-14,0.4663302447359512,-0.03574831057454273,-1.0999324167411048e-12,1.3001541336599144e-12,0.023727902865816115,-0.1396435377225913,3.729999317227117e-13,-0.0,-8.549665532833762e-14,8.890816549774958e-13,-2.1131460660071475e-12,-0.0,0.0,-0.0,-1.3437085453105353e-12,-5.321594055175682e-13,-2.976631916754187e-12,-3.9417274782724277e-14,0.28425718689119067,0.041183088932729275,-0.0,4.564871234919582e-13,0.040220415004268685,0.07513182373377031,-0.020285469425247317,1.2021891574137515e-12,2.458859992785639e-13,0.0,0.0,0.0,1.9017279070943083e-14,0.0,-5.635293338739078e-14,-7.85235060567907e-14,0.0,0.0,-0.0,-7.538566743504199e-13,-1.4955677657673555e-12,-0.3463054482338458,2.6319282284180745e-13
2019-04-01,0.2886835563722487,0.46951435706425354,4.978474549114948e-12,-1.3982831304501854e-12,1.2634063475849661e-12,0.0,3.935264873092835e-15,0.34546942442594547,0.6163501823197023,1.2715981696428958e-13,-2.3565293672585947e-12,-0.19712411611601083,0.5052891167593764,1.07914937511229e-12,0.0,3.0751216351966596e-13,2.537981320059873e-12,-1.1971471275233625e-12,-0.0,0.0,0.0,9.426015168596293e-13,2.7788797359127454e-13,3.2551937271456214e-12,1.3293915285001594e-13,-0.9699815046189655,0.0048207629185469045,0.0,2.4375526011706507e-14,0.012078202703984589,1.0050968419495494,0.08010159721764325,1.860631982145665e-12,4.2613293942768065e-13,0.0,0.0,0.0,-8.757957466881683e-14,0.0,6.655013085749007e-13,2.0221085873448063e-13,0.0,0.0,0.0,1.3595193016063127e-12,2.276101307755428e-12,1.019001015410134,4.652110976717354e-12
2019-05-01,-0.6157078975751866,0.025040765710093525,-3.0158795594334084e-12,-4.053051665445749e-12,-1.8592422496325687e-13,-0.0,-2.3482139736152638e-14,-0.4128520056607274,-1.3424106970923115,-1.5132018218750458e-12,-1.8502193440544933e-12,-0.20746704813444347,-1.186051363157009,-1.5477903149690305e-12,-0.0,-4.302412332651828e-13,-1.5574692821236984e-12,-7.0105661331481764e-12,-0.0,-0.0,-0.0,-3.21776971712838e-12,-6.919646707839386e-13,-9.224375378390649e-12,2.8495927948020415e-14,0.27410514450221957,-0.07506616544594466,-0.0,-2.632556809264303e-12,-0.018721214191176113,-0.5008788248918021,-0.06449738996745301,-1.1724530298452133e-12,-1.1742098355378878e-12,-0.0,-0.0,-0.0,-2.6198804193786065e-13,-0.0,-1.2491566900871623e-12,-3.0434273916128685e-13,-0.0,-0.0,-0.0,3.0927453306683895e-13,-7.477838828836777e-12,-0.7634209561704588,-5.0646835098207275e-12
2019-06-01,0.5457923487662826,0.3747171725903281,3.97823308719231e-12,4.096378748361107e-13,1.357100445204245e-12,0.0,2.2601883119802928e-14,0.7358605696750788,1.1131284292693822,3.296618254799207e-12,6.1069739835852705e-12,0.3577437662846122,0.31695408233088157,1.4107048699769225e-12,0.0,5.35962903832482e-13,1.765552222650346e-12,7.27357572934649e-12,0.0,0.0,0.0,3.097437608593108e-12,5.660097819040408e-13,8.317059767401404e-12,9.025802728910431e-14,1.7101576860694037,0.09620865424585752,0.0,1.972201650038072e-12,0.043964657842503904,0.8581723866479541,0.17112613951041966,2.965116720405649e-12,7.564120147298195e-13,0.0,0.0,0.0,2.0218370380686857e-13,0.0,9.003051976890289e-13,3.8389269627764346e-13,0.0,0.0,0.0,2.6095038727514536e-12,6.566306650431126e-12,0.6892916749191244,5.278083095908679e-12
2019-07-01,0.280789865377695,0.26292803995598196,-1.6291811690406603e-12,1.3313230932173597e-12,2.023206920466307e-12,-0.0,8.673116661092762e-15,0.5230171781556883,0.2157225638118958,7.852118697544882e-13,7.500889232653352e-13,-0.20503341707128286,0.12126938802225035,-2.4547858754400685e-13,-0.0,1.608808030371944e-14,8.197206748019464e-14,-1.1790085346820994e-12,-0.0,0.0,-0.0,2.1392374850714988e-13,-1.7554962637635756e-13,2.4433850225762975e-12,-2.510654444759508e-15,-0.4088504343921995,-0.014875497005801878,-0.0,-5.872285811911112e-13,-0.012198984731024435,0.34226719700939806,0.0010402804833460162,1.1129807747081375e-12,2.7401702461975554e-13,0.0,0.0,-0.0,6.255683904915488e-15,0.0,2.6029688278937643e-13,7.185157416961241e-15,0.0,0.0,0.0,1.4175082765563453e-12,2.2160602660640376e-12,0.29430431063962614,-1.500910422151929e-12
2019-08-01,-0.007893690994553676,0.23788727424588846,4.675371075805058e-12,-4.352402420133677e-12,2.752264117566322e-13,-0.0,-1.1572785514950639e-14,0.16899123547770709,-0.6385387888832115,-1.6467196296875498e-12,-2.687818641700784e-13,-0.021902679568445646,-0.4740530622687968,-4.542947886366361e-13,-0.0,-1.314625990532503e-13,1.005734212545465e-12,-5.455181797009868e-12,-0.0,-0.0,-0.0,-1.7826979042262492e-12,3.1646165831074323e-13,-7.966867777195029e-12,7.105152078669408e-14,0.8509257347846682,-0.04717460856006614,-0.0,-1.94561016711621e-12,0.041549017301706986,0.04841828640620753,-0.0631970393632705,-6.711868794041439e-13,-1.2544353522516565e-12,-0.0,-0.0,-0.0,-1.1510458385044496e-13,0.0,-9.526329215487489e-13,-1.2574025479682173e-13,-0.0,0.0,-0.0,-3.3504741082240885e-12,-2.2433516486510335e-12,-0.3640079631595376,-2.6034749502730145e-12
2019-09-01,0.18268256301681363,-0.04471565305373843,1.2881897615670336e-12,7.680710153177075e-13,-9.252292139903806e-13,-0.0,1.7864031331802997e-15,0.18503470720027418,1.1069649274461852,2.988255698660805e-13,-9.626141181905135e-13,-0.058407145515855054,0.4703782323287286,1.6577774743231633e-13,0.0,2.8958544546694996e-13,2.0272322842217368e-12,3.2150655811138787e-12,0.0,0.0,0.0,1.276857373902051e-12,1.8420902498685053e-13,3.454166448853789e-12,1.5063926668557046e-14,-0.47806890522609335,0.04586611576788912,-0.0,8.376317120386416e-13,0.04746733662665944,0.20536031820563885,-0.0572154265840309,-1.0450124831229076e-12,4.948976680394825e-13,-0.0,0.0,0.0,6.756138617308727e-14,-0.0,6.306161593350873e-14,2.9869725833367444e-13,0.0,-0.0,0.0,-4.510253607224735e-14,1.6920657203937234e-12,0.2500480233253966,1.9775028310816884e-12
2019-10-01,-0.23455538955245203,-0.04471565305373843,-8.032242042712093e-13,3.1904488328581695e-12,8.081115919662817e-13,0.0,6.524254921180226e-15,-0.07486953470531325,-0.2440746721986021,8.201808194196677e-13,1.88772379021776e-12,0.32063089257141264,-0.10932619071702872,2.2635038591720112e-13,0.0,1.8248479658790341e-13,6.021794187968145e-13,1.6052654664517816e-12,-0.0,0.0,0.0,1.6021997414233415e-12,-2.975684249787586e-13,3.6610980794302837e-13,-4.770243445043065e-14,0.5519019407822469,-0.005509443335482177,-0.0,-4.587030804021133e-13,-0.01678870175853858,0.36063275392209754,-0.08478285939270032,5.352502962336844e-13,-1.3544567756870047e-14,0.0,0.0,0.0,-7.006365973505347e-15,0.0,2.0796915892965646e-13,1.370312164520465e-13,0.0,-0.0,0.0,2.6417199699459157e-12,7.587004359184759e-13,0.11727916138270816,1.906369635719038e-12
2019-11-01,0.38679085873313007,-0.016097635099345836,-4.5465520996483543e-13,2.174231797207049e-12,6.031557534241089e-13,0.0,-2.0453021379890393e-15,-0.1422521159400952,0.5621113662755685,2.6290292157366868e-12,2.919096059707596e-12,0.34496720320301894,0.35094625927651235,-5.738460488041718e-14,-0.0,2.1098368169734927e-13,5.990266469706532e-13,2.7570661118719864e-12,-0.0,0.0,0.0,6.9748055502852e-13,4.841391041321072e-13,9.327841193678897e-12,6.929406267536241e-14,-0.24918649500201778,0.041114220891035745,-0.0,2.659148292186164e-13,-0.02584735378652702,0.41572942466019575,0.023146240754448863,1.6524790891658989e-12,-1.0523087257260575e-13,0.0,0.0,0.0,9.008184823078303e-14,0.0,3.716610130549344e-13,2.1247536933013954e-13,0.0,0.0,0.0,4.194535854719003e-12,3.7662107970053845e-12,0.7921875429247079,3.094293998275304e-12
2019-12-01,0.3450670634762035,0.3550422852466832,1.0532845697518687e-12,1.268301881704112e-12,-1.49324968080726e-13,0.0,8.440107556764895e-15,0.277017278409659,0.9343868763966686,9.854885814732443e-13,7.813426284013908e-13,0.248230368442384,0.12494421796231854,4.813930742746109e-13,-0.0,1.1215690268878697e-13,-8.354845339327531e-13,3.5370256040462985e-13,0.0,0.0,0.0,1.6735076575923914e-12,-4.1643835135916215e-13,2.3080835718147435e-13,-3.891514389377238e-15,1.368679896622194,0.05709160656393405,0.0,1.3827571119368055e-12,0.049641413113376665,0.17029880046321272,0.08504292951353683,4.3329785885583977e-13,5.199030238983195e-13,0.0,0.0,0.0,6.781161352928389e-14,0.0,-2.951820320291898e-14,1.2420057820747287e-13,0.0,0.0,0.0,1.4239514959952376e-12,3.045718296708702e-12,0.08629976026274751,1.2377175993101216e-12
2020-01-01,-0.15561847960691527,0.46593710481995443,2.0459484448417596e-12,-1.4416102133655434e-12,-4.933579827765163e-13,0.0,-1.1236216808699278e-14,0.04171302647867453,-0.6668908972699179,1.9709771629464883e-13,-5.875696565578459e-13,-0.15027671815016874,-0.6917867362178372,-4.829870910768447e-13,-0.0,-5.883640796788824e-14,1.856982605609025e-12,-6.942546409993439e-12,-0.0,-0.0,-0.0,2.1058118993672567e-12,1.4957143054487866e-14,-1.8623846751884484e-12,1.220178060153121e-13,0.15043480994566258,-0.06211897360756154,-0.0,-2.639204679994768e-12,0.05833771906024557,-0.35061517742426146,-0.06163661863825146,1.248917357878597e-12,-2.3442521117659695e-13,0.0,0.0,-0.0,-1.5113732314275819e-13,-0.0,-2.012604763835385e-14,-1.560205610540155e-13,0.0,0.0,-0.0,-1.8427607595232485e-12,-1.015239432236234e-12,0.3297093404910097,6.046321605825307e-13
2020-02-01,-1.0487332321335596,-0.7324423970202355,-5.660457364062201e-12,-2.6429520578368296e-12,-2.5048531410404134e-12,-0.0,-1.7216783819781154e-14,-0.9048518051527861,-1.175996147865992,-1.5926767074777268e-12,-4.7818168858165115e-12,-0.29021050428190476,-0.8957397978916218,-1.2959356602160882e-12,-0.0,-3.87492905601014e-13,-2.730300401455714e-12,-4.7659152690418714e-12,-0.0,-0.0,-0.0,-1.3905043652964744e-12,-9.54108283265226e-13,-8.707046301949412e-12,-1.5189459390795022e-13,-0.26303018916879656,-0.08339919849086144,-0.0,-3.412573641638911e-12,-0.1189702966342482,-1.0368191675260303,-0.1856900662772639,-3.0458290666631088e-12,-1.2773569284555904e-12,-0.0,-0.0,-0.0,-1.8566869829789167e-13,-0.0,-1.4611510585444897e-12,-4.819187724661861e-13,-0.0,-0.0,-0.0,-5.721578861736521e-12,-5.4855678999861035e-12,-1.1595147276328128,-6.010755008143981e-12
2020-03-01,-0.4781321402415369,-1.3808193662994428,-7.51696613808528e-12,-2.6626461864347194e-12,-2.7595839689428283e-12,-0.0,-5.864062458917941e-14,-0.7219562275155207,-2.3988349095882815,-5.909752493415358e-12,-7.113343288966262e-12,-0.14601786378963763,-1.5957949014746124,-1.4967817772975485e-12,-0.0,-1.1781071376695123e-12,-1.0133008649282522e-11,-1.0071453675111319e-11,-0.0,-0.0,-0.0,-5.3547788298195966e-12,-2.8182406386877133e-12,-1.8743230384909387e-11,-1.0582408484661325e-13,-0.030456127166913285,-0.13050493900923404,-0.0,-7.680506650597704e-12,-0.1562919429895606,-2.2239019825196014,-0.6579774057163553,-7.688912985579118e-12,-8.366375314435882e-13,-0.0,-0.0,-0.0,-2.4297076286691757e-13,-0.0,-2.2554590720048546e-12,-9.094356387753798e-13,-0.0,-0.0,-0.0,-8.208661565149018e-12,-1.9622504080049793e-11,-1.8709345462090519,-1.0627299387180009e-11
2020-04-01,0.9697963221880228,0.42569301707158985,8.289879995025499e-12,7.798874924764415e-13,2.6395384063681273e-12,0.0,2.1721626503453215e-14,1.0973734658235914,1.3719955058436573,4.978306834151937e-12,8.707282250905098e-12,0.8049234741403775,1.5415911598586067,2.91545673128564e-12,0.0,6.177822836628266e-13,6.936098017554931e-12,5.273795868597237e-12,0.0,0.0,0.0,6.43553943425676e-12,5.542015110715503e-13,1.0195362260326507e-11,1.721053621882643e-13,2.9385548151349057,0.08498316344981258,0.0,7.288282277500245e-12,0.06135726973624171,1.5911250670729578,0.2629308921657056,7.697409022027272e-12,8.480983195455552e-13,0.0,0.0,0.0,2.6248849665025387e-13,0.0,1.1565768709507345e-12,6.410186866988993e-13,0.0,0.0,0.0,7.635215035087586e-12,6.992052218788257e-12,1.51577784051236,1.5578169784420496e-12
2020-05-01,0.41385494214302837,0.36309110279635604,6.971379886127477e-13,-4.765979120689364e-13,2.3130730349759515e-13,0.0,3.0498302766469466e-14,0.22674773367894874,1.4163727189706758,1.4337269362723649e-12,3.2941405213402632e-12,0.23484539759500053,0.8470483011857184,1.6418373063008252e-12,0.0,5.221731207150082e-13,4.73231051106816e-12,2.6391652584037766e-12,0.0,0.0,0.0,2.0857565479447113e-12,4.062045166376704e-13,6.653647813921123e-12,1.2929870390511467e-14,-0.031379040111365206,0.03236797959595779,0.0,1.152297593280671e-13,0.0555597324383291,0.7997365237439107,0.13237569150578057,4.405194898367704e-12,1.0679370731378306e-12,0.0,0.0,0.0,7.131479651603656e-14,0.0,1.08009788992499e-12,4.167391301837519e-13,0.0,0.0,0.0,2.4162072895846792e-12,3.0238851906391056e-12,0.6726955671762883,3.7700593542204854e-13
2020-06-01,-0.03270243412029379,-0.2915460579103746,2.65215539146154e-13,-2.835954518096151e-13,1.338068831625329e-12,0.0,3.3915769629944828e-15,0.2107042619563816,0.368577409027182,-8.996557050223487e-13,-8.626022617551353e-13,-0.08335186391325149,0.07349659880136385,6.025383512443805e-13,0.0,2.3810358849504776e-13,6.746931707985251e-13,2.104076769586516e-12,0.0,0.0,0.0,3.589907904635609e-12,5.455421124610574e-13,-3.931700980953392e-12,-4.8330098061620534e-14,0.49929590294848747,0.07871617165570159,-0.0,-8.642231949605035e-14,-0.060391013519922945,-0.43409498157289517,-0.05487479549650235,1.856383963921588e-12,-6.355527947454406e-14,0.0,0.0,0.0,2.4021826194875472e-14,-0.0,1.5027448903304208e-13,6.261351463351938e-14,0.0,-0.0,-0.0,-8.827210631282695e-13,2.5653899631775807e-12,0.08076772434846882,-1.3515307118903626e-12
2020-07-01,0.6743467449632996,0.6233362035691137,4.1146296501817604e-12,3.0644064098316743e-12,2.203275264328359e-12,0.0,1.297084014091783e-14,0.8299822704474726,0.0813582240662007,5.25170044062516e-12,6.750800309388017e-12,0.08821912603957274,0.6633068041823087,1.8825338434381307e-12,-0.0,3.052138663334203e-13,4.1679643541852815e-12,1.015761199110732e-12,0.0,0.0,0.0,4.548108028157218e-12,-6.250511360664929e-13,3.111933367515741e-12,3.778534939363059e-14,1.389906894344588,0.041458561099503376,0.0,-1.0725231445150863e-12,0.07669658717030213,0.8414764258182275,0.18725048700228292,2.5997871531350385e-12,4.219653801178745e-13,0.0,0.0,0.0,-1.2511367809830976e-15,0.0,8.694452579768863e-13,2.6739050101691473e-13,0.0,0.0,0.0,2.377547972951324e-12,-4.803283335311215e-13,0.3407734123195671,4.4529380297019316e-12
2020-08-01,0.38904619901728826,0.5017096272629452,1.977750163347034e-12,1.8788198682386998e-12,1.1009056470265288e-12,0.0,9.423923775038104e-15,0.5165997894666615,1.505127145224713,2.92467579017866e-13,2.087747503088516e-12,0.12776563081593292,0.46945952484371156,9.835083669782613e-13,0.0,3.6772754979930156e-13,2.2794540303146434e-12,3.745619421720824e-12,-0.0,0.0,0.0,1.0595910668244768e-11,6.974751971724341e-13,2.3080835718147435e-13,4.255559283867366e-14,-0.1827367630014797,0.06790388910981783,0.0,-2.659148292186164e-13,-0.027055174056925483,0.9349738064646972,0.18959111808981147,1.8946161279382797e-12,-5.865839728552181e-13,0.0,0.0,0.0,1.5964505325344324e-13,0.0,1.7469409350091142e-12,2.5763921595103876e-13,0.0,0.0,0.0,1.4175082765563453e-12,6.402558354909153e-12,0.4558397593365638,7.141772814410127e-12
2020-09-01,-0.44768504640540124,-0.05187015754233658,1.8943967081868143e-13,-2.5799308463235816e-12,1.6045114217301538e-12,-0.0,-1.1883464320721125e-14,-0.06952171079779089,0.7198970129494122,-2.3206666595982845e-13,-8.938559668911911e-13,-0.093086388165894,0.09278945598672185,-3.203973772489959e-13,0.0,-1.1675349706127824e-13,1.2358865558552423e-12,-2.2265122712650417e-12,0.0,0.0,0.0,-2.339790999296952e-12,-4.180127874701608e-13,-4.695756232312755e-12,-2.184269366940772e-14,-0.5768205902824486,0.013980212463786022,0.0,-3.339447063603791e-12,-0.0038650248652750685,-0.33058002442858936,-0.06891858202167357,-6.41450751835606e-13,-5.949190914748305e-13,-0.0,-0.0,-0.0,-3.9285694922869265e-14,0.0,1.878431112913026e-13,-1.221476760883411e-13,-0.0,-0.0,-0.0,-1.5012701292619473e-12,-9.442818375100457e-13,-0.4492013162394293,-8.749383029606032e-13
2020-10-01,-0.35521609475491533,-0.24861903097878565,-3.485689943063738e-12,-2.241191834439875e-12,9.764681736259239e-13,-0.0,-1.5792839293333085e-14,-0.056686933419737184,-0.2169552641765352,4.132694051339411e-14,-1.837717862000071e-12,-0.32184770810299296,-0.011943197305221625,1.43461512201043e-13,0.0,-3.9990371040674045e-14,-1.8538298337828635e-12,3.3148278417408256e-12,0.0,0.0,-0.0,-1.0361931568315074e-12,-4.896496305206027e-13,-9.391512464625508e-13,-9.603253251205119e-14,-0.15043480994566258,0.08374353869932909,-0.0,-9.993965664799666e-13,0.05398956608681111,-0.6427944919444794,-0.015084067008517233,-1.82664783635305e-12,-5.386570407924472e-13,-0.0,-0.0,0.0,-3.8785240210476025e-14,0.0,-4.535069401175734e-13,-4.0544816852852716e-14,-0.0,-0.0,-0.0,-3.9947960521133363e-13,2.1505609478552485e-12,0.022128143657114747,-1.7498766059212065e-12
2020-11-01,0.8175608530073448,0.8236623292498619,8.403543797516709e-12,3.17075470426028e-12,3.0801934592337986e-12,0.0,6.161796314447991e-14,0.6160693141465776,1.7812520269039396,4.418803639509063e-12,4.7630646627348785e-12,0.6303104453586025,1.147465648786293,1.264055324171412e-12,0.0,6.674255028857323e-13,3.5058822706914013e-12,8.674782026334062e-12,0.0,0.0,0.0,8.122417326130848e-12,2.5608203345394222e-12,1.4517049775827905e-11,7.80813532320207e-14,-0.5131395971152662,0.09758601507972806,0.0,6.3553644183249326e-12,0.0323695832466787,2.4175751281444313,0.350834593008444,6.847805377211899e-12,2.0921147735226962e-12,0.0,0.0,0.0,2.324612139066595e-13,0.0,2.339988472085941e-12,8.206476221229303e-13,0.0,0.0,0.0,7.66743113228205e-12,1.1691628300268889e-11,1.866508917477629,1.1914810223243987e-11
2020-12-01,0.2187680075633447,0.6117101337751417,2.500603654806595e-12,3.4149618988741152e-12,2.3262487674536626e-12,0.0,2.832355112607606e-14,0.08342605295734906,0.5423881604413381,2.352456613839357e-12,3.912963883034165e-12,0.23606221312658085,0.3040921775406429,1.1843544840597214e-12,0.0,2.0730640619935624e-13,3.562632163562305e-13,2.9248480956536697e-12,0.0,0.0,0.0,3.765949322677951e-12,1.8971955137534609e-13,3.1676457295940275e-12,-1.4812861224081097e-14,0.5122166841708143,0.06817936127659194,0.0,1.3694613704758745e-12,0.007609267703510291,0.874868347477681,0.06839844178000057,1.6524790891658989e-12,8.637266669573283e-13,0.0,0.0,0.0,3.027751009979096e-14,0.0,1.1002239375633438e-13,1.6833797376880622e-13,0.0,0.0,0.0,2.7963572364793355e-12,5.68752413112987e-12,0.9061474827588488,1.8494630794289175e-12
2021-01-01,-0.14885245875444073,-0.8612234778150023,-5.213379740930113e-12,-8.980522640637811e-13,8.432468785735114e-13,-0.0,1.0718418799081799e-14,-0.6363910449951627,-0.5966269764854718,1.8088483963170193e-12,9.4386189510888e-13,0.24032106748711196,-0.04134183682576716,-2.056281674881616e-13,0.0,3.7692073854428405e-14,1.866440921087509e-12,-2.1720964927412522e-12,0.0,0.0,0.0,2.776551985832383e-12,-5.888391055135223e-13,3.103974458647414e-13,-7.054938989774218e-14,-0.145820245223403,0.01453115679733424,0.0,1.0614433599643106e-12,-0.005314409189753219,-0.5876978212063811,-0.08842384108441137,-1.8436399092493575e-12,8.439307602357491e-14,0.0,0.0,0.0,-1.3512277234617455e-14,-0.0,-6.037814291506155e-13,-1.2933283350530234e-13,0.0,-0.0,-0.0,-2.3839911923902168e-12,2.1287278417856518e-12,-0.1427265265883901,-1.8423497598926524e-12
2021-02-01,-0.005638350710395482,0.059918975092009504,-2.5157588284720893e-12,2.256947137318187e-12,-3.601366877241038e-13,0.0,3.533971415639289e-14,-0.005347823907522376,0.5004763480435982,-7.343479429687723e-13,7.000829950476462e-13,-0.12594040751856245,0.22783945628422791,5.8978621682651e-13,0.0,3.304951353821223e-13,1.3052475360307916e-12,7.899357182370067e-12,0.0,0.0,0.0,-2.226144007902529e-12,7.077090318939258e-13,4.234139517949806e-12,4.042153656062808e-14,-0.6340411928384675,0.10240677799827495,0.0,5.251817877067674e-12,-0.055197386357209575,0.7079087391804136,0.16748515781870862,3.6363035998097927e-12,6.626419302591808e-13,0.0,-0.0,-0.0,4.2038195841032076e-14,0.0,1.2263471694303614e-12,2.6841695207648066e-13,-0.0,0.0,0.0,2.248683584173475e-12,9.97772947380557e-12,1.0400227518843932,4.154178609178799e-12
2021-03-01,0.9032637838053561,0.6394338386684596,6.3348625921767065e-12,4.612364917625824e-12,-1.1418968147349634e-12,-0.0,1.3514528051016182e-14,0.790408373531807,0.04684261385629737,8.964767095982415e-13,-3.875459436870898e-13,-0.008517708721062197,0.7138357158582463,3.395255788758017e-13,0.0,4.2932191439068454e-13,4.2057976160992175e-12,1.0107730860793844e-11,-0.0,0.0,0.0,2.1838049326771552e-13,9.155345985457572e-13,6.104483102006581e-12,1.077070756801829e-13,0.8583090383402835,-0.004338686626692214,-0.0,4.897264771442853e-13,0.12525096204032019,0.27047456544157317,0.17788796265216877,6.117146242670679e-13,9.814602174593525e-13,0.0,0.0,0.0,2.2170143759020487e-13,0.0,1.050579686722071e-12,4.552310449174729e-13,0.0,0.0,0.0,6.224149977970134e-12,-8.951573488534536e-13,0.44588209469086215,4.609431059499763e-12
2021-04-01,0.304470938361356,0.2879688056660755,2.712776086123518e-12,5.632520778996522e-13,2.1959554129518527e-13,0.0,8.284768153879652e-16,0.17326949460372498,0.6089539801318659,1.5036648356027244e-12,3.781698321462731e-12,0.10038728135537588,0.4051500008925182,1.4266450379992606e-12,0.0,2.3580529130880214e-13,2.2069402783129327e-12,1.2923747399399936e-12,0.0,0.0,-0.0,9.270029101976496e-13,1.0391278332591569e-13,2.3478781161563774e-12,3.803641483810655e-14,0.28148844805783485,0.04207837347474513,-0.0,1.2630954387884278e-13,0.04795046473481882,0.5108964013896381,-0.002340631087528536,2.9948528479741866e-12,2.7193324496485245e-13,0.0,0.0,0.0,6.180615698056502e-14,0.0,5.259607116156473e-13,2.9202532644649615e-13,0.0,0.0,0.0,4.020568929868906e-12,2.390725114620809e-12,0.8010388003875538,3.791399312829281e-12
2021-05-01,0.4397913554108476,0.17260242078743035,1.6140259953751658e-12,8.035204467939095e-13,5.563087046144693e-13,-0.0,7.404511537529938e-15,0.044921720823187954,-0.09121982698331593,5.022812770089438e-13,-1.9314789774082378e-12,0.0535398833895338,0.44465442274825123,8.575810396017902e-13,0.0,4.596594372491269e-16,-3.4995767270390795e-13,6.552566663906283e-12,-0.0,0.0,-0.0,-1.4506704195641103e-12,4.093533888596679e-13,3.024385369964147e-13,1.7951179280030482e-14,1.8421342371260279,0.04565951164280854,0.0,1.3583815859250988e-12,-0.014010715136622122,-0.09683657281241506,0.004681262175057072,-4.545379499762241e-13,2.0525229600795376e-13,-0.0,-0.0,0.0,9.183343972415936e-14,-0.0,2.696890383539416e-13,5.594158274634109e-14,-0.0,-0.0,0.0,1.9458522705455285e-12,5.512859282573099e-13,0.501202453833649,3.3076935843632565e-12
2021-06-01,-0.34957774404451986,-0.12967539385584145,-7.350259227764839e-13,7.877651439155975e-13,1.8592422496325684e-12,0.0,-1.0355960192349566e-15,-0.05454780385672823,1.053958811766691,2.3842465680804295e-13,2.4127860365034945e-12,0.3011618440661276,-0.4648659874186263,3.1242729323782694e-13,-0.0,-1.176728159357765e-13,-1.4439694963818903e-12,-2.7752047047132493e-12,-0.0,-0.0,0.0,1.2122345748738495e-12,-2.1648496526232436e-13,-1.5121926849820735e-12,2.4855479003119128e-14,-1.2247054772876946,-0.053648204479257694,0.0,1.2365039558665663e-12,-0.01703026581261827,0.0033391921659453472,0.06631788081330853,1.6099989069251302e-12,1.9170772825108375e-13,0.0,0.0,0.0,-4.3039105265818555e-14,-0.0,-5.997562196229447e-13,-9.238059536093024e-14,0.0,-0.0,-0.0,-2.1520352925900877e-12,-5.731190343269063e-13,0.17923796362262945,-2.560795033055424e-12
